ticket_id,train_id,travel_date,passenger_name,class,price,train_name,source,destination,days_of_operation,total_seats,booked_seats
1096,1002,2023-01-27,Reyansh Patel,Sleeper,1379,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,40
1106,1002,2023-01-21,Aarav Kumar,Sleeper,706,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,47
1107,1002,2023-01-27,Arjun Chopra,AC 3 Tier,458,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,5
1122,1002,2023-01-03,Aditya Sharma,AC First Class,1337,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,31
1123,1002,2023-01-23,Krishna Kumar,AC First Class,235,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,50
1130,1002,2023-01-10,Vihaan Mehta,AC 3 Tier,819,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,28
1136,1002,2023-01-26,Ishaan Sharma,Sleeper,708,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,45
1140,1002,2023-01-09,Aditya Sharma,AC 3 Tier,555,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,11
1150,1002,2023-01-31,Aarav Das,AC 2 Tier,1380,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,47
1152,1002,2023-01-19,Aarav Reddy,Sleeper,1162,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,29
1164,1002,2023-01-15,Reyansh Gupta,AC First Class,590,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,50
1183,1002,2023-01-08,Vihaan Gupta,AC First Class,722,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,6
1202,1002,2023-01-02,Sai Verma,AC First Class,437,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,35
1210,1002,2023-01-05,Krishna Patel,Sleeper,1335,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,22
1211,1002,2023-01-19,Arjun Das,AC 2 Tier,502,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,38
1224,1002,2023-01-14,Krishna Mehta,AC First Class,1051,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,9
1234,1002,2023-01-09,Shaurya Kumar,AC 2 Tier,212,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,12
1235,1002,2023-01-28,Krishna Chopra,Sleeper,490,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,40
1239,1002,2023-01-25,Vihaan Mehta,Sleeper,757,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,39
1243,1002,2023-01-13,Vivaan Verma,Sleeper,618,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,15
1246,1002,2023-01-13,Aditya Patel,AC 2 Tier,347,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,6
1251,1002,2023-01-14,Vivaan Chopra,Sleeper,1010,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,34
1263,1002,2023-01-31,Reyansh Singh,Sleeper,903,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,2
1269,1002,2023-01-11,Aarav Chopra,AC 2 Tier,835,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,42
1273,1002,2023-01-11,Aarav Sharma,AC 3 Tier,481,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,44
1274,1002,2023-01-03,Ishaan Gupta,Sleeper,889,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,29
1276,1002,2023-01-27,Arjun Sharma,AC First Class,289,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,23
1278,1002,2023-01-18,Arjun Kumar,AC First Class,597,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,16
1284,1002,2023-01-27,Reyansh Verma,AC 3 Tier,1123,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,5
1287,1002,2023-01-01,Aarav Das,AC 2 Tier,499,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,9
1288,1002,2023-01-02,Vihaan Gupta,AC 3 Tier,1160,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,7
1290,1002,2023-01-27,Shaurya Patel,AC First Class,427,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,23
1315,1002,2023-01-25,Aarav Mehta,AC First Class,1361,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,34
1324,1002,2023-01-23,Sai Sharma,AC 3 Tier,448,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,43
1325,1002,2023-01-26,Vivaan Verma,AC First Class,253,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,2
1327,1002,2023-01-20,Vihaan Das,AC 2 Tier,1015,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,3
1333,1002,2023-01-06,Aarav Mehta,AC 2 Tier,1262,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,47
1350,1002,2023-01-19,Shaurya Verma,Sleeper,776,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,29
1357,1002,2023-01-20,Sai Mehta,Sleeper,292,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,2
1385,1002,2023-01-30,Krishna Singh,Sleeper,811,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,45
1392,1002,2023-01-16,Aarav Kumar,Sleeper,734,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,50
1396,1002,2023-01-13,Shaurya Patel,Sleeper,804,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,15
1398,1002,2023-01-15,Vivaan Patel,AC First Class,1324,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,50
1411,1002,2023-01-21,Vivaan Singh,AC 3 Tier,1300,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,44
1414,1002,2023-01-15,Vihaan Kumar,AC 2 Tier,586,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,18
1419,1002,2023-01-17,Reyansh Chopra,AC 2 Tier,1382,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,50
1427,1002,2023-01-09,Ishaan Kumar,Sleeper,1121,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,7
1433,1002,2023-01-18,Sai Kumar,AC First Class,1154,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,16
1439,1002,2023-01-11,Sai Sharma,AC 3 Tier,1222,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,44
1444,1002,2023-01-03,Shaurya Kumar,AC 3 Tier,1235,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,24
1468,1002,2023-01-14,Arjun Verma,AC First Class,411,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,9
1482,1002,2023-01-19,Ishaan Gupta,Sleeper,1145,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,29
1488,1002,2023-01-22,Ishaan Sharma,Sleeper,1353,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,16
1498,1002,2023-01-11,Aditya Das,AC First Class,674,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,34
1507,1002,2023-01-10,Ishaan Mehta,AC 2 Tier,489,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,4
1509,1002,2023-01-16,Ishaan Mehta,AC 3 Tier,1202,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,44
1512,1002,2023-01-27,Shaurya Das,AC First Class,1037,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,23
1536,1002,2023-01-28,Sai Kumar,AC 2 Tier,712,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,8
1540,1002,2023-01-17,Reyansh Verma,Sleeper,903,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,42
1542,1002,2023-01-13,Aditya Chopra,Sleeper,841,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,15
1549,1002,2023-01-18,Aarav Reddy,Sleeper,817,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,25
1550,1002,2023-01-17,Vivaan Chopra,AC 3 Tier,1002,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,19
1564,1002,2023-01-24,Aditya Reddy,Sleeper,886,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,30
1581,1002,2023-01-14,Vivaan Singh,AC 3 Tier,773,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,46
1585,1002,2023-01-10,Vivaan Chopra,AC First Class,868,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,9
1587,1002,2023-01-25,Ishaan Mehta,AC 3 Tier,416,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,8
1588,1002,2023-01-15,Aditya Das,AC First Class,447,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,50
1592,1002,2023-01-03,Vihaan Patel,AC First Class,1251,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,31
1596,1002,2023-01-05,Sai Mehta,AC 2 Tier,1490,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,13
1605,1002,2023-01-14,Arjun Mehta,AC 3 Tier,1491,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,46
1610,1002,2023-01-06,Reyansh Kumar,AC 3 Tier,745,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,49
1612,1002,2023-01-06,Ishaan Sharma,AC 2 Tier,1411,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,47
1621,1002,2023-01-23,Reyansh Kumar,AC 3 Tier,1406,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,43
1622,1002,2023-01-13,Vihaan Verma,AC 3 Tier,563,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,14
1625,1002,2023-01-11,Ishaan Sharma,AC 2 Tier,854,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,42
1626,1002,2023-01-21,Aarav Reddy,AC First Class,223,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,0
1638,1002,2023-01-04,Reyansh Gupta,AC First Class,514,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,43
1652,1002,2023-01-27,Arjun Chopra,AC 2 Tier,337,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,37
1665,1002,2023-01-03,Sai Chopra,AC First Class,477,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,31
1667,1002,2023-01-27,Aarav Verma,Sleeper,1134,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,40
1682,1002,2023-01-17,Aarav Chopra,AC First Class,854,Rajdhani Express,Howrah,Mumbai,"Fri,Wed,Sun,Thu,Tue",100,48
3,1004,2023-01-04,Shaurya Kumar,AC 2 Tier,288,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,85
10,1004,2023-01-09,Aditya Sharma,AC 2 Tier,314,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,42
13,1004,2023-01-29,Vivaan Sharma,AC 2 Tier,485,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,75
15,1004,2023-01-29,Vivaan Chopra,AC 2 Tier,649,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,75
18,1004,2023-01-20,Aditya Mehta,AC 2 Tier,1333,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,82
29,1004,2023-01-29,Reyansh Reddy,Sleeper,707,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,54
36,1004,2023-01-28,Vivaan Kumar,Sleeper,1024,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,82
39,1004,2023-01-08,Ishaan Verma,Sleeper,303,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,92
41,1004,2023-01-16,Ishaan Verma,AC First Class,320,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,46
47,1004,2023-01-04,Vihaan Gupta,Sleeper,1468,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,69
58,1004,2023-01-09,Aarav Sharma,AC First Class,766,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,51
73,1004,2023-01-12,Arjun Gupta,Sleeper,988,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,94
81,1004,2023-01-22,Vihaan Chopra,AC First Class,547,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,60
85,1004,2023-01-29,Krishna Chopra,AC First Class,1212,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,84
86,1004,2023-01-08,Aarav Kumar,Sleeper,1070,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,92
93,1004,2023-01-03,Arjun Verma,AC 2 Tier,887,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,52
96,1004,2023-01-11,Sai Mehta,AC First Class,327,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,77
98,1004,2023-01-16,Vivaan Gupta,AC 2 Tier,998,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,89
99,1004,2023-01-18,Krishna Kumar,AC First Class,649,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,82
109,1004,2023-01-22,Krishna Reddy,AC First Class,724,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,60
114,1004,2023-01-22,Sai Chopra,AC 2 Tier,225,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,72
115,1004,2023-01-27,Aditya Patel,AC First Class,941,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,78
118,1004,2023-01-27,Arjun Singh,AC 2 Tier,702,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,87
139,1004,2023-01-10,Krishna Chopra,AC 2 Tier,1364,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,99
148,1004,2023-01-23,Sai Verma,AC 2 Tier,1224,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,48
158,1004,2023-01-14,Reyansh Verma,AC 2 Tier,1475,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,77
159,1004,2023-01-21,Vivaan Verma,AC 3 Tier,746,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,46
171,1004,2023-01-02,Vivaan Kumar,AC First Class,990,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,77
177,1004,2023-01-31,Ishaan Verma,Sleeper,1464,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,61
186,1004,2023-01-31,Vihaan Verma,AC First Class,712,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,55
187,1004,2023-01-28,Reyansh Singh,AC First Class,1189,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,98
193,1004,2023-01-02,Sai Reddy,AC 3 Tier,384,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,93
197,1004,2023-01-31,Arjun Reddy,AC 3 Tier,1013,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,69
200,1004,2023-01-27,Ishaan Mehta,AC 3 Tier,1165,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,99
209,1004,2023-01-09,Ishaan Sharma,AC First Class,387,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,51
217,1004,2023-01-15,Ishaan Sharma,Sleeper,1125,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,75
220,1004,2023-01-22,Krishna Reddy,AC First Class,350,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,60
230,1004,2023-01-12,Krishna Verma,AC 2 Tier,1429,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,93
238,1004,2023-01-15,Ishaan Mehta,AC 2 Tier,838,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,47
241,1004,2023-01-22,Shaurya Kumar,AC First Class,1048,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,60
248,1004,2023-01-28,Sai Das,Sleeper,1141,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,82
278,1004,2023-01-12,Reyansh Kumar,AC 2 Tier,1119,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,93
281,1004,2023-01-17,Aditya Sharma,AC 3 Tier,608,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,85
290,1004,2023-01-20,Ishaan Verma,Sleeper,724,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,85
293,1004,2023-01-21,Ishaan Singh,Sleeper,427,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,82
294,1004,2023-01-20,Shaurya Kumar,AC 3 Tier,494,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,66
296,1004,2023-01-06,Arjun Singh,AC 2 Tier,338,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,46
298,1004,2023-01-02,Reyansh Patel,AC 2 Tier,233,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,90
307,1004,2023-01-24,Ishaan Sharma,AC 2 Tier,582,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,71
308,1004,2023-01-23,Reyansh Kumar,AC 2 Tier,369,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,48
318,1004,2023-01-25,Shaurya Singh,AC 2 Tier,1015,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,40
331,1004,2023-01-22,Krishna Mehta,AC 3 Tier,1329,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,56
340,1004,2023-01-20,Ishaan Mehta,AC 2 Tier,818,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,82
341,1004,2023-01-08,Aditya Chopra,AC First Class,349,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,98
343,1004,2023-01-07,Ishaan Gupta,AC 2 Tier,853,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,88
349,1004,2023-01-17,Krishna Sharma,AC 2 Tier,1218,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,97
352,1004,2023-01-20,Arjun Patel,Sleeper,420,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,85
353,1004,2023-01-05,Krishna Patel,AC First Class,949,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,72
357,1004,2023-01-12,Sai Sharma,AC 2 Tier,495,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,93
367,1004,2023-01-11,Vihaan Gupta,AC First Class,617,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,77
368,1004,2023-01-17,Reyansh Patel,Sleeper,482,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,79
370,1004,2023-01-11,Krishna Singh,AC 2 Tier,1318,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,80
383,1004,2023-01-21,Aditya Das,AC 2 Tier,784,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,77
385,1004,2023-01-29,Reyansh Patel,AC First Class,1214,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,84
389,1004,2023-01-09,Krishna Patel,AC 2 Tier,532,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,42
394,1004,2023-01-08,Krishna Sharma,AC 2 Tier,818,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,66
400,1004,2023-01-25,Ishaan Sharma,AC 3 Tier,1420,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,52
405,1004,2023-01-26,Ishaan Chopra,AC 3 Tier,1251,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,47
406,1004,2023-01-15,Shaurya Gupta,AC First Class,831,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,48
410,1004,2023-01-06,Ishaan Kumar,AC 2 Tier,983,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,46
411,1004,2023-01-28,Aarav Singh,Sleeper,1304,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,82
413,1004,2023-01-17,Arjun Das,Sleeper,246,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,79
419,1004,2023-01-15,Ishaan Sharma,AC 3 Tier,315,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,48
424,1004,2023-01-02,Ishaan Gupta,AC 2 Tier,1052,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,90
425,1004,2023-01-05,Aditya Reddy,AC 3 Tier,1301,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,58
426,1004,2023-01-08,Ishaan Mehta,AC 3 Tier,1148,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,63
430,1004,2023-01-22,Aarav Reddy,Sleeper,585,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,63
442,1004,2023-01-06,Aditya Gupta,AC 3 Tier,1319,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,75
443,1004,2023-01-06,Ishaan Patel,Sleeper,352,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,61
446,1004,2023-01-12,Reyansh Gupta,AC First Class,232,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,51
452,1004,2023-01-19,Krishna Kumar,AC 2 Tier,365,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,69
454,1004,2023-01-18,Reyansh Kumar,Sleeper,550,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,78
468,1004,2023-01-12,Aarav Gupta,AC 3 Tier,378,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,97
472,1004,2023-01-13,Shaurya Kumar,AC 3 Tier,1371,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,50
475,1004,2023-01-09,Arjun Singh,AC First Class,357,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,51
495,1004,2023-01-26,Ishaan Kumar,AC First Class,913,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,66
496,1004,2023-01-04,Vivaan Kumar,AC 2 Tier,337,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,85
500,1004,2023-01-21,Krishna Gupta,AC First Class,1010,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,96
502,1004,2023-01-13,Vivaan Singh,AC 3 Tier,770,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,50
530,1004,2023-01-31,Vivaan Patel,Sleeper,390,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,61
532,1004,2023-01-27,Reyansh Das,AC 2 Tier,861,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,87
535,1004,2023-01-01,Ishaan Chopra,AC First Class,1134,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,93
557,1004,2023-01-17,Arjun Chopra,AC First Class,1067,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,64
562,1004,2023-01-04,Arjun Mehta,AC 2 Tier,559,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,85
566,1004,2023-01-09,Vivaan Chopra,AC 2 Tier,1380,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,42
568,1004,2023-01-28,Reyansh Chopra,AC 2 Tier,522,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,43
573,1004,2023-01-30,Vivaan Patel,Sleeper,1370,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,40
584,1004,2023-01-24,Aditya Patel,AC 3 Tier,1007,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,52
595,1004,2023-01-28,Reyansh Gupta,AC 3 Tier,393,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,94
596,1004,2023-01-04,Shaurya Kumar,Sleeper,326,Garib Rath,Kolkata,Ahmedabad,"Fri,Mon,Sat,Tue,Wed",100,69
